"region_final1","date","specimen","h3n2","h3n2_LL","h3n2_UL","bv","bv_LL","bv_UL"
"Temperate regions (NH)",2010-05-17,5433,4.43939393939394,2.22663331847468,7.77388505318053,14.2142857142857,5.78376542100233,22.5317281317073
"Temperate regions (NH)",2010-05-24,6052,3.66666666666667,0.17515823418685,7.53377223398316,22.7142857142857,15.3617894479981,29.6422174860106
"Temperate regions (NH)",2010-05-31,3984,2.1,0.0939283896291296,4.73209390684942,13.8333333333333,7.74899513248351,18.7621670660092
"Temperate regions (NH)",2010-06-07,3899,4,1.35789797215074,6.64210202784926,8.25,2.56740177382129,13.7165962413404
"Temperate regions (NH)",2010-06-14,3888,5.42857142857143,4.71753084200465,5.91345626341452,9,3.3,14.7
"Temperate regions (NH)",2010-06-21,3546,6.72222222222222,5.00445286546621,8.34694891805177,2,0.1,3.9
"Temperate regions (NH)",2010-06-28,5219,3.75,1.40941788992478,6.41703549824903,5,0.25,9.75
"Temperate regions (NH)",2010-07-05,3163,6.3,4.47263536438353,7.91869053679029,4.5,1.175,7.825
"Temperate regions (NH)",2010-07-12,2735,9.27777777777778,7.75638830127553,10.6852480015993,3.5,0.175,6.825
"Temperate regions (NH)",2010-07-19,2649,4,2.58653119853869,5.41346880146131,3.5,0.175,6.825
"Temperate regions (NH)",2010-07-26,3967,21.0416666666667,19.5606910501169,21.9045413157062,4.5,0.225,8.775
"Temperate regions (NH)",2010-08-02,2678,11.6666666666667,10.6758589712654,12.4896062805634,2.5,0.125,4.875
"Temperate regions (NH)",2010-08-09,2829,13.8947368421053,11.8372560294653,15.8734924630635,5.5,0.275,10.725
"Temperate regions (NH)",2010-08-16,2985,13.8333333333333,12.9058345624913,14.6908050337796,1.5,0.075,2.925
"Temperate regions (NH)",2010-08-23,3209,28.8735632183908,26.3628556272567,30.8394701816315,4.5,0.225,8.775
"Temperate regions (NH)",2010-08-30,5173,19,16.8357792331441,20.9747856102284,4.5,0.225,8.775
"Temperate regions (NH)",2010-09-06,4445,26.4814814814815,23.3647069184149,29.1557774717363,5.66666666666667,1.35811388300842,9.78742088290657
"Temperate regions (NH)",2010-09-13,5301,46.6509009009009,43.8803566692552,48.8776803542062,9.5,0.475,18.525
"Temperate regions (NH)",2010-09-20,5588,56.9,52.8631691786666,58.927745040047,10.5,0.525,20.475
"Temperate regions (NH)",2010-09-27,6303,50.047619047619,40.4246375123953,57.7090991646694,10.5,0.525,20.475
"Temperate regions (NH)",2010-10-04,7043,52.0192307692308,39.3646529592291,61.3267661423761,15,1.7,28.3
"Temperate regions (NH)",2010-10-11,7987,83.2794117647058,72.9273082373335,92.5933993033583,24.5,2.175,46.825
"Temperate regions (NH)",2010-10-18,8258,90.9,74.2560462609993,106.209412328838,25.5,2.225,48.775
"Temperate regions (NH)",2010-10-25,8524,117.11282051282,111.431276915915,122.255837069012,34.6666666666667,3.75811388300842,65.3874208829066
"Temperate regions (NH)",2010-11-01,9264,148.144880952381,135.976505624531,157.366358928046,63.8333333333333,6.0253164683737,122.392544467966
"Temperate regions (NH)",2010-11-08,10240,209.726423902894,195.735742032448,220.902067087406,97.05,12.1150371382048,181.560286778131
"Temperate regions (NH)",2010-11-15,11349,267.804919053549,253.709191996756,279.049177541949,143,14.3514923832915,271.033530296842
"Temperate regions (NH)",2010-11-22,12336,422.453266348697,405.270820405514,437.265041755154,194.223484848485,25.8552110988605,362.008592052512
"Temperate regions (NH)",2010-11-29,13621,523.496006144393,500.000236233456,546.206909086428,225.638888888889,62.6184966127451,384.539354608041
"Temperate regions (NH)",2010-12-06,14419,803.564446444644,774.157519181791,831.431314397912,298.195238095238,86.2008350029397,506.614296499263
"Temperate regions (NH)",2010-12-13,16414,1341.30469588376,1306.19575349124,1377.26494060445,505.515421776291,199.637089255184,806.12838244935
"Temperate regions (NH)",2010-12-20,19287,2143.58212413607,2103.34032954352,2186.73577694098,745.731710829493,273.509340197669,1199.19046279764
"Temperate regions (NH)",2010-12-27,24313,2790.77478937612,2731.75895647694,2856.67701124319,869.334574028122,331.97254744573,1385.26594175503
"Temperate regions (NH)",2011-01-03,31724,3365.00683214819,3298.50620999279,3441.44197213424,1186.55551378446,667.742417338088,1671.48501841084
"Temperate regions (NH)",2011-01-10,32920,3150.78214631045,3081.28789647349,3228.48637591037,1301.98004758287,685.927235461034,1884.29994739638
"Temperate regions (NH)",2011-01-17,34002,3120.7034466196,3056.36139210217,3199.4305337345,1598.49943977591,852.16129441766,2298.0728339963
"Temperate regions (NH)",2011-01-24,35070,3114.97339605043,3057.07685153514,3184.30142711448,1835.14285714286,919.758200621488,2708.24962678965
"Temperate regions (NH)",2011-01-31,38175,3207.4036361423,3138.19810681907,3284.21371465615,2183.6043955276,977.431759132612,3329.88897191856
"Temperate regions (NH)",2011-02-07,37726,3173.78876428951,3115.55991181955,3240.50580756245,2136.3027014652,943.64355738776,3267.20772798144
"Temperate regions (NH)",2011-02-14,37595,3183.51429700484,3108.7310375017,3271.51893759975,1829.89222222222,630.726609532533,2970.71487291027
"Temperate regions (NH)",2011-02-21,33305,2642.95853521461,2578.65548742716,2719.85722157957,1609.23809523809,543.330092822401,2619.48592053688
"Temperate regions (NH)",2011-02-28,29274,2054.25390433918,1999.91598898568,2116.1902131362,1190.0363705707,310.60154288239,2074.62911284491
"Temperate regions (NH)",2011-03-07,26123,1647.17901739116,1601.40554949869,1701.87246637158,1078.53636363636,298.239180395584,1801.1539065213
"Temperate regions (NH)",2011-03-14,22988,1143.14606991456,1105.0739919148,1188.61796912427,830.497727272728,223.692621159247,1413.4678140552
"Temperate regions (NH)",2011-03-21,19063,853.0455263577,812.23803902686,897.422118313269,568.038095238095,110.545790765497,1022.3659762362
"Temperate regions (NH)",2011-03-28,16688,619.204710495997,584.775157787712,655.487172662802,446.833333333333,89.0141815830065,799.979086034049
"Temperate regions (NH)",2011-04-04,14893,443.81966256138,411.246220279184,477.751652476608,364.2,55.9001692174178,666.898554385583
"Temperate regions (NH)",2011-04-11,13220,316.302272727273,296.123429525136,337.489984041691,263.333333333333,28.3227500881357,492.089484372741
"Temperate regions (NH)",2011-04-18,10243,132.853294853295,119.664052514088,148.048070649322,149.5,9.375,289.625
"Temperate regions (NH)",2011-04-25,9531,116.395495495495,100.540956173105,129.842226095566,123,8.05,237.95
"Temperate regions (NH)",2011-05-02,7894,64.1706989247312,53.3007876156168,74.8973516711016,68,5.3,130.7
"Temperate regions (NH)",2011-05-09,7251,38.9666666666667,26.0428803042339,50.8808615248859,41,2.05,79.95
"Temperate regions (NH)",2011-05-16,6356,27.0054945054945,21.0291905033347,31.6829818691814,24.5,1.225,47.775
"Temperate regions (NH)",2011-05-23,5443,22.1071428571429,17.4709195327136,26.5951235612289,16.5,0.825,32.175
"Temperate regions (NH)",2011-05-30,4594,6.5,4.10047470256055,10.0263167019495,10.5,0.525,20.475
"Temperate regions (NH)",2011-06-06,4370,1.5,1.025,1.975,5,0.25,9.75
"Temperate regions (NH)",2011-06-13,4015,5.4,3.40551591893126,7.83527730190054,2.5,0.125,4.875
"Temperate regions (NH)",2011-06-20,3679,1.83333333333333,1.03757911709342,2.81688611699158,1.5,0.075,2.925
"Temperate regions (NH)",2011-06-27,3402,5.58333333333334,2.29167587585488,9.27879134306844,1.5,0.075,2.925
"Temperate regions (NH)",2011-07-04,3104,6.06666666666667,2.37569986949696,9.64330043322333,1.5,0.075,2.925
"Temperate regions (NH)",2011-07-11,2948,7,6.05,7.95,2.5,0.125,4.875
"Temperate regions (NH)",2011-07-18,3083,8,8,8,4,1.15,6.85
"Temperate regions (NH)",2011-07-25,2613,6.08333333333333,4.35498089091471,7.78348235833197,0.5,0.025,0.975
"Temperate regions (NH)",2011-08-01,3069,9.58571428571429,7.77698711065461,11.3003562502797,3,1.1,4.9
"Temperate regions (NH)",2011-08-08,2675,11.8,8.43581218630115,13.9121432207417,3,0.15,5.85
"Temperate regions (NH)",2011-08-15,2024,9,7.4964752810427,10.3150216886742,3.5,1.125,5.875
"Temperate regions (NH)",2011-08-22,3025,10.5,7.57766081774083,12.7298446029435,3.5,0.175,6.825
"Temperate regions (NH)",2011-08-29,2865,10.5,5.41969519671206,15.5803048032879,1.5,0.075,2.925
"Temperate regions (NH)",2011-09-05,3268,9.16666666666667,5.06007444717337,12.5557853463158,1.5,0.075,2.925
"Temperate regions (NH)",2011-09-12,4372,19.9583333333333,15.8104473965418,21.9351285003322,3.5,0.175,6.825
"Temperate regions (NH)",2011-09-19,4616,13,9.32858624905517,14.9295431295848,4,0.2,7.8
"Temperate regions (NH)",2011-09-26,5174,20.6282051282052,17.335152231499,22.7537956283057,4,0.2,7.8
"Temperate regions (NH)",2011-10-03,6872,38.8263157894737,34.9005902208211,42.1428489065656,6.5,0.325,12.675
"Temperate regions (NH)",2011-10-10,7573,17.0681818181818,14.7504075581838,18.9115390842515,7,1.3,12.7
"Temperate regions (NH)",2011-10-17,8152,24.452380952381,19.5735598101151,28.3109716099655,8,1.35,14.65
"Temperate regions (NH)",2011-10-24,9023,43.8095238095238,37.0651379634175,47.649150071732,9,0.45,17.55
"Temperate regions (NH)",2011-10-31,9382,44.4,37.4119128038526,50.5818661919104,7.5,0.375,14.625
"Temperate regions (NH)",2011-11-07,10055,46.343567251462,40.2873245700108,50.3101228638919,12,0.6,23.4
"Temperate regions (NH)",2011-11-14,11203,68.0333333333333,60.430728577243,73.4492243751043,10.5,0.525,20.475
"Temperate regions (NH)",2011-11-21,10918,90.3238095238096,80.1195251590648,96.5577870264234,15.8333333333333,1.73757911709342,30.1168861169916
"Temperate regions (NH)",2011-11-28,12269,115.935924369748,108.643204616611,121.63347053677,14,1.65,26.35
"Temperate regions (NH)",2011-12-05,12546,161.871428571429,149.858486685634,169.623085659599,12.5,1.575,23.425
"Temperate regions (NH)",2011-12-12,13339,283.860784313725,270.508605895322,291.744447785402,17.5,2.775,32.225
"Temperate regions (NH)",2011-12-19,11959,392.714548119857,373.764592894164,403.65951692342,16,0.8,31.2
"Temperate regions (NH)",2011-12-26,13431,520.944118194471,500.439717580112,532.630192121007,23,3.17069300010185,42.8293069998982
"Temperate regions (NH)",2012-01-02,15506,559.278347094681,533.974768812256,576.949839655036,35.6666666666667,2.85811388300842,68.2874208829066
"Temperate regions (NH)",2012-01-09,15964,768.962976180221,748.731824497495,782.85549205529,40.3333333333333,5.4905694150421,74.2371044145329
"Temperate regions (NH)",2012-01-16,16011,1195.6362340521,1161.4443207864,1220.73270531261,38.5,6.09934164902526,70.3372626487197
"Temperate regions (NH)",2012-01-23,17430,1754.35083990278,1710.49341184118,1787.33004932843,69.1818181818182,11.7981956044783,125.37618118365
"Temperate regions (NH)",2012-01-30,18180,2424.15352794225,2369.39084772682,2464.44152321363,114.901960784314,8.49971430607879,225.85154764902
"Temperate regions (NH)",2012-02-06,19118,3145.9178958321,3086.50816202929,3185.89650937758,132.85,18.2980022452182,246.336643602615
"Temperate regions (NH)",2012-02-13,21566,4157.13822754235,4055.03545163836,4233.23290016702,187.859090909091,23.7354712604674,358.145230724507
"Temperate regions (NH)",2012-02-20,23680,5212.64797477273,5077.50019477057,5312.45630762597,267.383333333333,31.2362195980916,506.9644139527
"Temperate regions (NH)",2012-02-27,26366,5721.8024818852,5557.87654898705,5839.03734060697,351.916666666667,24.6465172990668,683.158789367472
"Temperate regions (NH)",2012-03-05,24502,4966.75904983242,4826.63097025325,5071.70927512001,446.833333333333,34.3148449915892,861.628374935029
"Temperate regions (NH)",2012-03-12,24223,4764.07506244025,4608.45578019151,4866.16490514357,571.9,46.3135577575732,1098.9969920034
"Temperate regions (NH)",2012-03-19,22678,3764.17024559717,3606.27330678788,3877.34614348649,646.766666666667,55.4681225964382,1241.06660771077
"Temperate regions (NH)",2012-03-26,19618,2624.34990856832,2483.74849286319,2716.82023517561,532.15,69.7455323274836,994.463162138469
"Temperate regions (NH)",2012-04-02,16415,1883.47630456584,1767.69284514058,1963.64007741969,437.333333333333,39.5674217317994,831.906669288756
"Temperate regions (NH)",2012-04-09,15698,1617.67859354522,1524.8137946957,1686.44807921906,475.933333333333,45.3414046047374,899.896752082236
"Temperate regions (NH)",2012-04-16,14211,1294.88897490777,1198.06254270074,1374.68876333151,438.166666666667,36.8261103963549,841.57300717858
"Temperate regions (NH)",2012-04-23,11919,827.303085706564,749.195596023233,890.179341511862,350.666666666667,19.3746927115251,685.282293284352
"Temperate regions (NH)",2012-04-30,10371,624.939911802146,581.286310517323,656.568445226919,295.5,15.725,575.275
"Temperate regions (NH)",2012-05-07,10045,455.627883816173,417.415082398514,483.597605591575,252.8,14.6716863490948,491.7747325578
"Temperate regions (NH)",2012-05-14,8338,317.087798408488,292.027027276743,336.140133881274,201,10.05,391.95
"Temperate regions (NH)",2012-05-21,7234,196.009649122807,181.864761881062,206.808632937207,184.166666666667,11.2331138830084,356.912420882907
"Temperate regions (NH)",2012-05-28,6882,169.507766990291,156.529987329363,180.774262975173,158,7.9,308.1
"Temperate regions (NH)",2012-06-04,6376,108.641414141414,101.433315711322,114.221455184059,128.5,7.375,249.625
"Temperate regions (NH)",2012-06-11,5947,121.246782496783,112.062222195527,129.403922787118,108.5,6.375,210.625
"Temperate regions (NH)",2012-06-18,5211,88.7382580939352,81.8525020666097,93.1958305853466,60.5,3.025,117.975
"Temperate regions (NH)",2012-06-25,4878,55.5703812316715,51.8801569817486,58.1462945020115,67.5,3.375,131.625
"Temperate regions (NH)",2012-07-02,4227,29.2753623188406,25.3099667754008,32.5426606540914,35.8333333333333,2.99122776601684,68.2998417658132
"Temperate regions (NH)",2012-07-09,4149,56.5736434108527,52.2116023356943,60.0756405975596,26,1.28773735128028,51.2756583509747
"Temperate regions (NH)",2012-07-16,4200,38.1404761904762,33.8351534201495,40.7621063757962,29,1.45,56.55
"Temperate regions (NH)",2012-07-23,4068,60.5645161290323,57.1271362273201,63.8150578012957,18,0.9,35.1
"Temperate regions (NH)",2012-07-30,4066,70.7862985685072,67.9814180114576,72.8488280621846,18.5,0.925,36.075
"Temperate regions (NH)",2012-08-06,4074,70.1312056737589,69.0070651640949,71.2652590600197,14.5,0.725,28.275
"Temperate regions (NH)",2012-08-13,4205,77.3837209302326,76.1336445448093,78.6225234190337,15.5,0.775,30.225
"Temperate regions (NH)",2012-08-20,4190,60.3611111111111,58.0070024822405,62.7700048865996,13,0.65,25.35
"Temperate regions (NH)",2012-08-27,4489,53.0392156862745,50.0713328548433,55.032069737996,15,0.75,29.25
"Temperate regions (NH)",2012-09-03,4686,48.7666666666667,46.5862353605746,50.2007129039054,19,0.95,37.05
"Temperate regions (NH)",2012-09-10,5173,31.6260869565217,29.7731206903981,32.7321878766316,24.5,1.225,47.775
"Temperate regions (NH)",2012-09-17,6050,55.4166666666667,49.803120500356,61.3360004109257,24.5,1.225,47.775
"Temperate regions (NH)",2012-09-24,5347,40.1136363636364,36.0239220334817,42.9023248777723,31.6666666666667,6.38432825552764,56.5390201978947
"Temperate regions (NH)",2012-10-01,9053,90.4736842105263,86.7807373770105,93.9472867587976,41,2.05,79.95
"Temperate regions (NH)",2012-10-08,8147,101.868421052632,94.4042007813196,108.280316559017,51.5,3.525,99.475
"Temperate regions (NH)",2012-10-15,10557,206.176571687019,197.724996323638,213.303134620701,65.6666666666667,3.26289558546713,129.009430584958
"Temperate regions (NH)",2012-10-22,10889,238.869689542484,233.102131214315,242.848345459896,76,5.11207900030554,146.887920999694
"Temperate regions (NH)",2012-10-29,11863,337.90992236218,328.017057777525,346.623457781876,88.9583333333333,6.5142143610311,170.063290460376
"Temperate regions (NH)",2012-11-05,13050,511.279610052083,497.043303364176,523.777472763202,136.928571428571,14.7790646360597,259.373082523581
"Temperate regions (NH)",2012-11-12,13948,745.443297608899,731.241116585972,757.220044362007,156.073076923077,12.5845034851744,299.088546110025
"Temperate regions (NH)",2012-11-19,15756,1325.038030095,1303.96388735038,1341.41965798042,204.464285714286,17.1512137446742,392.546870945125
"Temperate regions (NH)",2012-11-26,18665,1968.99559923526,1947.32486479543,1989.31983744981,294.486111111111,28.1212660671855,563.158413327742
"Temperate regions (NH)",2012-12-03,22914,3592.49981221651,3557.59162692801,3621.53548798595,397.81627140975,28.9869409728441,774.514444540309
"Temperate regions (NH)",2012-12-10,28155,5364.46712902943,5323.13267052044,5402.2372718759,511.87324929972,49.3966176845233,984.69409311846
"Temperate regions (NH)",2012-12-17,25956,5397.72348108801,5345.30448131855,5449.46253220321,637.386904761905,41.60050214627,1248.85111460837
"Temperate regions (NH)",2012-12-24,29100,6952.19410144312,6887.03121611734,7015.28878448846,719.943406593407,60.2048940553053,1398.69410740846
"Temperate regions (NH)",2012-12-31,41991,9593.2066790042,9498.77689212743,9684.26091176399,737.689190008811,75.2014024651932,1424.37987266205
"Temperate regions (NH)",2013-01-07,47750,9760.31383667215,9677.38647401278,9843.57500814682,793.149339290977,65.9723197960481,1541.98128314854
"Temperate regions (NH)",2013-01-14,44779,8009.26097545601,7899.39045930748,8122.70362629887,816.155237452606,78.7982853926234,1573.76825142608
"Temperate regions (NH)",2013-01-21,42087,6258.83153688308,6129.43055322935,6399.06118530318,1014.40995175298,126.65757541999,1922.96582611399
"Temperate regions (NH)",2013-01-28,39888,3914.02696879792,3762.36213875408,4100.92571522186,1100.66041186465,98.4117270364661,2144.17635065537
"Temperate regions (NH)",2013-02-04,37259,3829.98191349133,3645.43969457313,4029.5149557374,1156.66486675688,127.663319657147,2233.98736349013
"Temperate regions (NH)",2013-02-11,36902,3059.6973475061,2826.36670979412,3294.58547705739,1240.11611135857,144.800477700281,2381.68000324824
"Temperate regions (NH)",2013-02-18,33942,2288.40074041604,2089.56508203798,2502.44595123022,1314.89891001329,151.341031819854,2542.22725635227
"Temperate regions (NH)",2013-02-25,31773,2002.34327459728,1772.29998582125,2248.20348718644,1251.08192771041,114.850614469258,2473.50952875406
"Temperate regions (NH)",2013-03-04,29232,1678.53096789335,1430.55182589522,1932.28591343192,1255.8981929859,144.023009037709,2442.17035922477
"Temperate regions (NH)",2013-03-11,26194,1362.60546058132,1145.49593641545,1588.30338340172,1154.02278616732,104.155320841905,2280.93710118188
"Temperate regions (NH)",2013-03-18,23966,1007.27333405359,811.288039880409,1212.96506577218,1039.92712642749,115.242566296538,2048.04770524792
"Temperate regions (NH)",2013-03-25,18323,718.515970428276,591.053088403014,849.795428486779,797.328864265885,84.6499787436583,1557.70999606822
"Temperate regions (NH)",2013-04-01,18778,666.59996003608,554.38154036093,778.710908350742,677.02441643324,48.5767199593886,1389.11155371664
"Temperate regions (NH)",2013-04-08,17486,512.129062388884,428.640679213692,599.752440721431,613.605026455027,39.2224565991712,1236.0382468488
"Temperate regions (NH)",2013-04-15,15401,333.07212991612,291.062495352189,374.577472464119,545.522969187675,49.7061689658699,1032.32815822192
"Temperate regions (NH)",2013-04-22,13622,212.699603174603,181.275701084793,242.722087714075,249.299572649573,15.4490842890955,492.962114864932
"Temperate regions (NH)",2013-04-29,11993,140.712491030097,120.225957360729,162.605922232611,280.083333333333,16.5908505558659,553.319027693326
"Temperate regions (NH)",2013-05-06,10499,102.847732267732,86.1266175844169,119.068433802564,216.5,10.7936864166062,424.16561909389
"Temperate regions (NH)",2013-05-13,9812,65.9957325746799,51.5579091359547,80.5958071050509,140,6.97045687041521,274.771413750945
"Temperate regions (NH)",2013-05-20,7862,44.0611471861472,36.2736510532624,52.3724892071622,91.5714285714286,4.56684297805796,179.28703250576
"Temperate regions (NH)",2013-05-27,7568,36.9666666666667,29.8665297505209,44.4139965936508,80.5,4.01680751731922,157.415196452357
"Temperate regions (NH)",2013-06-03,7275,48.2916666666666,32.8753450701681,61.7135733908375,53.1666666666667,2.65015823418685,104.058772233983
"Temperate regions (NH)",2013-06-10,6547,35.5352941176471,25.5125585396805,45.337031652516,43,2.15,83.85
"Temperate regions (NH)",2013-06-17,6269,38.1140350877193,26.6544013610803,48.03376611916,29.1666666666667,2.53311388300842,55.6124208829066
"Temperate regions (NH)",2013-06-24,5658,21.3815789473684,14.3732522555854,29.0441487110681,15,0.75,29.25
"Temperate regions (NH)",2013-07-01,5198,34.0833333333334,24.8981536194798,42.7137041020325,13,0.65,25.35
"Temperate regions (NH)",2013-07-08,5266,62.275,54.5758632659636,68.7313320845543,8,0.4,15.6
"Temperate regions (NH)",2013-07-15,4941,35.6714285714286,29.0751879683727,41.0531068347341,9.5,1.425,17.575
"Temperate regions (NH)",2013-07-22,4711,24.7916666666667,18.802689399091,30.9715483838811,5.5,0.275,10.725
"Temperate regions (NH)",2013-07-29,4646,35.8846153846154,29.2795239832313,42.1420007811672,10,0.5,19.5
"Temperate regions (NH)",2013-08-05,4373,29.7222222222223,23.6555690836477,35.3719234615642,8,2.3,13.7
"Temperate regions (NH)",2013-08-12,4074,14.968253968254,9.41568219150946,22.4526157400101,7.5,0.375,14.625
"Temperate regions (NH)",2013-08-19,4262,22.4791666666667,12.4803407700758,33.5408164141421,2.5,0.125,4.875
"Temperate regions (NH)",2013-08-26,4799,10.7888888888889,5.73210578089014,18.5183021750355,5.5,0.275,10.725
"Temperate regions (NH)",2013-09-02,5037,21.8,11.8920644311635,34.6679361078855,7,0.35,13.65
"Temperate regions (NH)",2013-09-09,5930,19.5877192982456,13.0581958165348,27.3563756620307,4.5,0.225,8.775
"Temperate regions (NH)",2013-09-16,6744,19.5934959349594,13.0944131605864,28.040019702232,12.5,0.625,24.375
"Temperate regions (NH)",2013-09-23,7512,23.2650273224044,17.5856192903863,29.8653998292637,11.5,0.575,22.425
"Temperate regions (NH)",2013-09-30,9822,29.0833333333333,21.348221221941,39.1251273745671,15.5,0.775,30.225
"Temperate regions (NH)",2013-10-07,11223,64.3916666666667,51.3166381523112,78.0864907952908,17,0.85,33.15
"Temperate regions (NH)",2013-10-14,11386,47,33.4576136522848,62.6096928739328,13,0.65,25.35
"Temperate regions (NH)",2013-10-21,12056,64.3642935377875,52.8800162765548,76.6965000138397,13.5,0.675,26.325
"Temperate regions (NH)",2013-10-28,12679,80.5369875222816,66.3406725696236,96.7851628060394,24.75,1.23340375865961,48.4825982261787
"Temperate regions (NH)",2013-11-04,14067,86.0927500814598,73.5143184170742,101.404086201599,29.1666666666667,1.45015823418685,57.2587722339832
"Temperate regions (NH)",2013-11-11,14760,60.2456248252726,51.3043474744447,71.3760135922846,27,1.35,52.65
"Temperate regions (NH)",2013-11-18,16060,48.458642304399,40.5845901619175,57.5797115510516,37,1.85,72.15
"Temperate regions (NH)",2013-11-25,16030,81.2012987012987,69.4908957577607,94.7540293602198,31.1666666666667,1.55015823418685,61.1587722339832
"Temperate regions (NH)",2013-12-02,19399,111.350190952,98.7818872658323,125.383513549173,47.3333333333333,3.50821444052444,91.9096464958156
"Temperate regions (NH)",2013-12-09,20428,173.151917156929,155.636759440765,191.270525873183,43.3333333333333,2.16257911709343,84.6918861169916
"Temperate regions (NH)",2013-12-16,25108,226.864161219158,203.526738297725,254.265432025365,57.375,4.7608308905857,110.478849191675
"Temperate regions (NH)",2013-12-23,26326,251.689389854521,215.062750371852,290.46761730209,66.1428571428571,3.29601826183371,129.599454578797
"Temperate regions (NH)",2013-12-30,33289,408.370723217611,362.280710054607,455.43454255924,86.4047619047619,4.29215944643166,169.979576973726
"Temperate regions (NH)",2014-01-06,39066,570.034583032961,525.280646537078,616.052305734733,123.9,6.15071355851652,244.153375627398
"Temperate regions (NH)",2014-01-13,38101,829.466533702824,783.288317159112,876.112194094694,139.821428571429,6.97524673671757,273.594630731938
"Temperate regions (NH)",2014-01-20,37869,1073.98496180787,1005.44610379797,1143.10179083742,185.5,10.1793570774558,363.253247879749
"Temperate regions (NH)",2014-01-27,35845,1082.20130011471,1006.85566940278,1162.76593180551,193.5,9.64332356234281,379.3153967667
"Temperate regions (NH)",2014-02-03,34721,1208.7272571469,1125.33627428017,1298.19751859907,238.857142857143,15.108556539315,465.597425177518
"Temperate regions (NH)",2014-02-10,33874,1471.89561766489,1385.49254699661,1563.42548272124,248,13.2761892641942,486.897292712329
"Temperate regions (NH)",2014-02-17,33126,1425.45475088696,1317.83756023591,1538.57476313727,278.9,16.5958169712643,543.032538393968
"Temperate regions (NH)",2014-02-24,31177,1354.70977842628,1251.0007487091,1463.90782172924,309.166666666667,18.5450212817141,602.212140589591
"Temperate regions (NH)",2014-03-03,29477,1401.85256517405,1289.11103340717,1524.72614742885,350.433333333333,18.6734414787804,687.400225978608
"Temperate regions (NH)",2014-03-10,26925,1258.21365065389,1158.12208060732,1355.95198262214,439.397435897436,24.9086428920374,855.936992845617
"Temperate regions (NH)",2014-03-17,24736,1186.28879183236,1054.47764573007,1317.1823254329,465.654761904762,23.1153783033695,917.07513918949
"Temperate regions (NH)",2014-03-24,22686,946.328561371052,861.444307724425,1025.70047056546,555,29.5786510921107,1084.46848585286
"Temperate regions (NH)",2014-03-31,21864,982.673649003724,899.455300943927,1062.69210428026,540.05,27.816529882291,1059.8331751016
"Temperate regions (NH)",2014-04-07,20091,797.088947456732,719.535925713608,873.999797864885,619.516666666667,31.7914546880599,1214.8688859546
"Temperate regions (NH)",2014-04-14,16315,586.594097150572,516.984074453313,659.821849546387,534.833333333333,26.6885285222145,1045.41951952089
"Temperate regions (NH)",2014-04-21,15927,544.523040355239,480.326829226224,603.466192809677,475.766666666667,23.6947454948008,932.561002274536
"Temperate regions (NH)",2014-04-28,14660,423.301476441178,379.811838888929,463.442850914671,426.3,21.2865187777058,833.121472519439
"Temperate regions (NH)",2014-05-05,13818,385.546514334074,356.546588017216,412.465750099751,360.625,17.9618497492129,707.189795454775
"Temperate regions (NH)",2014-05-12,13209,345.058946078432,318.501150594473,369.143886710104,289.5,14.425761450692,567.477356251575
"Temperate regions (NH)",2014-05-19,11013,303.95,285.426246646287,316.608499654575,202.3,10.0633324849359,397.458104898631
"Temperate regions (NH)",2014-05-26,10217,244.189153439153,224.17013859887,261.551089327509,164.833333333333,9.30827211719527,320.54619311689
"Temperate regions (NH)",2014-06-02,8907,168.566666666667,154.778848439639,179.104702269928,96.5,4.825,188.175
"Temperate regions (NH)",2014-06-09,8534,184.948717948718,177.096277752664,189.362041992828,92.5,4.625,180.375
"Temperate regions (NH)",2014-06-16,7880,129.399485199486,121.441598437211,134.916893232226,71.8333333333333,3.58757911709343,140.266886116992
"Temperate regions (NH)",2014-06-23,7392,97.0388707037643,91.7900930510494,99.8341245054048,57.5,2.875,112.125
"Temperate regions (NH)",2014-06-30,6453,85.6054421768708,83.2800137075864,86.8551727167257,50,2.5,97.5
"Temperate regions (NH)",2014-07-07,6236,99.5555555555556,93.9097152477038,103.796144202808,33.5,1.675,65.325
"Temperate regions (NH)",2014-07-14,5482,64.9502262443438,61.9664683011365,66.824940469443,24.5,1.225,47.775
"Temperate regions (NH)",2014-07-21,5519,75.9641025641026,70.9359368066054,78.758980025029,27.5,2.325,52.675
"Temperate regions (NH)",2014-07-28,5421,81.1666666666667,77.3247243403503,83.6245804694767,15.5,0.775,30.225
"Temperate regions (NH)",2014-08-04,5106,57,53.9578150410293,59.3682651888175,12,0.6,23.4
"Temperate regions (NH)",2014-08-11,5672,86.4060150375939,83.1202523077279,88.7287333275597,18.5,0.925,36.075
"Temperate regions (NH)",2014-08-18,5819,68.55,64.9619498899659,72.1089106509621,22.5,1.125,43.875
"Temperate regions (NH)",2014-08-25,6281,90.0746268656716,86.8016057667788,92.7258834252394,23,1.15,44.85
"Temperate regions (NH)",2014-09-01,6345,77.656862745098,72.5171596836155,81.5837164487647,15.5,0.775,30.225
"Temperate regions (NH)",2014-09-08,8475,114.779411764706,110.284207971264,118.209469284589,19.5,0.975,38.025
"Temperate regions (NH)",2014-09-15,9538,131.121212121212,127.299572384748,133.886029958413,31,1.55,60.45
"Temperate regions (NH)",2014-09-22,11104,164.356997971603,158.354733051419,167.759462145583,36,1.8,70.2
